"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20223","11500603","가양1동","3560388","07","70248181000","3774581000","216655000","255886000","27799269000","3800177000","389280000","1529446000","9428535000","12780374000","10273978000"
"20223","11500593","화곡8동","2473381","06","4298680000","1803557000","107966000","41437000","415910000","4469000","139426000","138705000","190314000","233462000","1223434000"
"20223","11500591","화곡6동","3040513","07","7911805000","1336906000","54672000","39839000","1595961000","1420718000","22233000","688837000","609891000","167864000","1974884000"
"20223","11500590","화곡본동","2398795","05","6882000000","2187506000","71858000","42426000","1062823000","1441761000","268230000","164428000","229949000","172827000","1240192000"
"20223","11500570","화곡4동","2423768","05","4695015000","1032107000","121404000","250345000","584064000","1045250000","114240000","172728000","327189000","149734000","897954000"
"20223","11500560","화곡3동","3132782","07","4383295000","898561000","64796000","26514000","947003000","11538000","311348000","256025000","269832000","196122000","1401556000"
"20223","11500550","화곡2동","2385531","05","2228620000","499602000","13028000","137414000","194636000","858651000","114424000","29816000","115424000","28964000","236661000"
"20223","11500540","화곡1동","2485455","06","11235259000","3136702000","266575000","124349000","1768812000","405227000","244239000","932552000","1080806000","352932000","2923065000"
"20223","11500535","등촌3동","3403390","07","9475120000","1647517000","34512000","195780000","3429666000","88945000","616532000","161301000","625386000","446140000","2229341000"
"20223","11500530","등촌2동","3352636","07","2489260000","438571000","549736000","29434000","283005000","356591000","60495000","42069000","62834000","41548000","624977000"
"20223","11500520","등촌1동","3322838","07","19366597000","940132000","35127000","208242000","1379287000","8684468000","226105000","198346000","5760432000","213577000","1720881000"
"20223","11500510","염창동","4127504","08","7100799000","1649472000","66996000","349207000","648696000","1175069000","656264000","98944000","668347000","374870000","1412934000"
"20223","11470680","신정7동","4094404","08","5158364000","1497010000","32523000","7265000","1408297000","681376000","483464000","27781000","163163000","72516000","784969000"
"20223","11470670","신정6동","5384412","09","2788202000","770680000","25476000","0","180929000","134830000","1101328000","40577000","189362000","68434000","276586000"
"20223","11470650","신정4동","2609700","06","9643979000","1881848000","151485000","156570000","1843662000","464621000","721624000","533167000","725018000","467802000","2698182000"
"20223","11470640","신정3동","3158844","07","4770812000","1694781000","97172000","31021000","1216480000","105021000","442822000","89922000","307452000","140216000","645925000"
"20223","11470630","신정2동","4725315","08","4266808000","1252202000","19576000","14716000","562448000","171810000","859309000","45929000","248862000","83149000","1008807000"
"20223","11470620","신정1동","5046256","09","4692360000","1022451000","83241000","477539000","516900000","560881000","445915000","183460000","189234000","142816000","1069923000"
"20223","11470611","신월7동","2343943","05","2150030000","1028070000","21901000","36135000","121673000","168256000","81043000","59316000","113200000","71461000","448975000"
"20223","11470610","신월6동","2857257","06","2316547000","1049801000","50129000","33613000","331461000","10292000","111981000","36688000","145787000","68062000","478733000"
"20223","11470600","신월5동","2615553","06","3231400000","585679000","13053000","74643000","345757000","1015123000","82410000","116765000","217471000","125877000","654622000"
"20223","11470590","신월4동","2639083","06","2937315000","472077000","26255000","25656000","375198000","870503000","125478000","162897000","50589000","66496000","762166000"
"20223","11470580","신월3동","2152244","05","2981134000","466955000","23591000","5674000","199376000","1780270000","46163000","55435000","39712000","65463000","298495000"
"20223","11470570","신월2동","2727225","06","2880092000","1186889000","33368000","55073000","551099000","229106000","113527000","11713000","205542000","69971000","423804000"
"20223","11470560","신월1동","2227154","05","3546055000","1933916000","71052000","107024000","281609000","68313000","58827000","191327000","140548000","64646000","628793000"
"20223","11470550","목5동","5987821","09","11947660000","2068021000","73941000","37105000","3678817000","24993000","4218955000","44376000","387064000","132880000","1281508000"
"20223","11470540","목4동","3426858","07","5206905000","2337382000","56135000","57225000","629194000","37875000","545567000","105831000","355831000","136825000","945040000"
"20223","11470530","목3동","3101712","07","6098747000","2758827000","182410000","98077000","1154121000","27886000","165697000","205330000","413139000","172620000","920640000"
"20223","11470520","목2동","3244963","07","5919415000","1493038000","51082000","55609000","957787000","1200018000","377532000","122645000","312556000","112181000","1236967000"
"20223","11470510","목1동","5667672","09","26618659000","4092646000","206198000","128625000","4677656000","78542000","3488158000","461440000","7304716000","1508826000","4671852000"
"20223","11440740","상암동","4158486","08","17232191000","1879654000","54145000","28641000","1216749000","192435000","2671266000","298058000","6554414000","628368000","3708461000"
"20223","11440730","성산2동","3521472","07","8192082000","5262435000","47861000","37119000","260275000","412444000","317639000","78868000","446809000","406414000","922218000"
"20223","11440720","성산1동","2814646","06","3887472000","1121316000","24531000","269276000","427029000","501104000","181918000","93796000","270028000","58297000","940177000"
"20223","11440710","연남동","2980162","06","9445799000","2013487000","392478000","133245000","135846000","63106000","131657000","565048000","250620000","216446000","5543866000"
"20223","11440700","망원2동","2912810","06","3747160000","1349628000","80569000","98843000","164681000","196582000","134621000","120883000","334969000","143004000","1123380000"
"20223","11440690","망원1동","2802536","06","7024313000","2088103000","189963000","123734000","612005000","51995000","79368000","295140000","326497000","165592000","3091916000"
"20223","11440680","합정동","3195027","07","10138364000","2032311000","358489000","291971000","914656000","163622000","109419000","556994000","725421000","628863000","4356618000"
"20223","11440660","서교동","3212258","07","60506468000","7396528000","6226707000","967095000","7581471000","148831000","2214720000","6006022000","7865305000","4008445000","18091344000"
"20223","11440655","서강동","4339738","08","5675617000","1516937000","274236000","34673000","186649000","326315000","441322000","299330000","401086000","329858000","1865211000"
"20223","11440630","신수동","4157605","08","2865997000","696411000","13602000","42557000","897614000","62518000","132080000","56312000","213969000","59488000","691446000"
"20223","11440610","염리동","4051438","08","42802291000","355876000","30207000","24515000","77951000","641410000","239880000","51860000","40104148000","49686000","1226758000"
"20223","11440600","대흥동","3421062","07","5329180000","1025802000","24232000","116425000","1037058000","21333000","1011726000","135508000","565628000","277612000","1113856000"
"20223","11440590","용강동","4787212","08","6967624000","1300645000","35058000","114848000","1137179000","394088000","510501000","269435000","545001000","167592000","2493277000"
"20223","11440585","도화동","4217433","08","8888379000","845540000","71513000","376016000","1470027000","1139045000","124616000","466843000","793900000","595637000","3005242000"
"20223","11440565","공덕동","4047702","08","5030522000","1079576000","56507000","156557000","802443000","179541000","263515000","209111000","388511000","279989000","1614772000"
"20223","11440555","아현동","5237419","09","868750727000","2184882000","84129000","47062000","1301723000","47421000","341728000","62878000","862950162000","517903000","1212839000"
